job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
93675,1044,Data Engineer,Junior Data Engineer Consultant,"Rotterdam, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-04-01 17:46:16,False,False,Netherlands,,,
93684,2456,Data Scientist,Human Factors Design Engineer/ Data Science,"Austin, TX",via Snagajob,Full-time,False,Sudan,2023-05-24 18:10:15,False,False,Sudan,,,
93708,248,Senior Data Engineer,Senior Data Engineer,"Houston, TX",via LinkedIn,Full-time,False,"Texas, United States",2023-07-19 17:08:26,False,True,United States,,,
93713,327,Data Engineer,Data Engineer II - NBC Sports Next,United States,via Jora,Full-time,False,"California, United States",2023-04-17 17:06:13,True,False,United States,,,
93844,4102,Data Scientist,"Junior Data Scientist, Product R&D",Hong Kong,via LinkedIn,Full-time,False,Hong Kong,2023-01-10 17:50:55,False,False,Hong Kong,,,
93893,4103,Senior Data Engineer,SENIOR SYSTEM ENGINEER - CHANGE DATA CENTER,"Rome, Metropolitan City of Rome Capital, Italy",via LinkedIn,Full-time,False,Italy,2023-03-06 18:11:29,True,False,Italy,,,
93922,4104,Data Engineer,Remote Data Engineer,Anywhere,via LinkedIn,Full-time,True,United Kingdom,2023-04-16 17:33:25,False,False,United Kingdom,,,
93923,4105,Data Engineer,Data Analytics Engineer,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-07 17:49:32,True,False,Singapore,,,
93941,4106,Software Engineer,"Software Engineer II -IDEAs (Insights, Data Engineering & Analytics)","Redmond, WA",via Microsoft Careers,Full-time,False,Georgia,2023-03-14 17:47:41,True,False,United States,,,
93950,1369,Data Analyst,Intel Platform Update Data Analyst Intern,"Jefferson City, MO",via Nexxt,Internship,False,"Illinois, United States",2023-04-06 17:01:26,False,True,United States,,,
93964,4108,Data Engineer,Data Engineer / Sr. Data Analytics,Maryland,via SimplyHired,Full-time,False,"California, United States",2023-09-21 17:05:14,False,True,United States,,,
93967,4109,Data Analyst,Data Analyst,"Alpharetta, GA",via BeBee,Full-time,False,Georgia,2023-08-10 18:11:26,False,False,United States,,,
93974,4110,Data Analyst,Expert Risk Adjustment Data Analyst,"Annapolis, MD",via BeBee,Full-time,False,"New York, United States",2023-10-21 17:00:32,False,False,United States,,,
93985,430,Data Engineer,Azure Data engineer ( Full time),Anywhere,via LinkedIn,Full-time,True,"Texas, United States",2023-09-14 17:07:44,False,False,United States,,,
94005,4112,Senior Data Scientist,Decision Scientist,Anywhere,via LinkedIn,Full-time,True,"California, United States",2023-04-11 17:03:03,False,True,United States,,,
94007,413,Senior Data Scientist,Senior Data Scientist-1,"Los Angeles, CA",via BeBee,Full-time,False,"California, United States",2023-04-28 17:03:45,False,False,United States,,,
94015,4114,Data Analyst,Apprentice Data Analyst,"Doncaster, UK",via Stoneacre Motor Group,Full-time,False,United Kingdom,2023-07-03 17:13:13,False,False,United Kingdom,,,
94020,4115,Data Engineer,Data Integration Engineer,"Johannesburg, South Africa",via BeBee South Africa,Full-time,False,South Africa,2023-07-21 17:42:04,False,False,South Africa,,,
94032,1350,Senior Data Scientist,Senior Data Scientist,"Atlantic Beach, FL",via WAVY Jobs,Full-time,False,Georgia,2023-08-01 17:43:43,False,False,United States,,,
94040,4117,Data Analyst,Data analyste (H/F),"Boulogne-Billancourt, France",via Indeed,Full-time,False,France,2023-10-27 17:21:37,True,False,France,,,
94057,4118,Data Engineer,"Senior Engineer, Data Engineering",Netherlands,via BeBee,Full-time,False,Netherlands,2023-12-20 17:22:21,True,False,Netherlands,,,
94063,4119,Data Scientist,(Busqueda Urgente) Chief Data Science And Data Engineering...,"Valencia, Spain",via LinkedIn,Part-time,False,Spain,2023-10-22 17:37:01,False,False,Spain,,,
94088,4120,Data Analyst,Data Architect/Advanced Data Modeller,"Hilversum, Netherlands",via Vacatures Trabajo.org,Full-time,False,Netherlands,2023-07-29 17:23:41,True,False,Netherlands,,,
94108,4121,Data Engineer,SW Data Platform Engineer,"Prague, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-05-30 17:35:08,False,False,Czechia,,,
94116,596,Data Analyst,Data Analyst,Italy,via Trabajo. Org,Full-time,False,Italy,2023-08-10 17:32:23,False,False,Italy,,,
94150,4123,Data Analyst,Risk Quant Analyst,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-01-10 17:42:14,False,False,Singapore,,,
94155,2109,Software Engineer,"Software Engineer III - AWS. Spark, Kafka","Hyderabad, Telangana, India",via Indeed,Full-time,False,India,2023-06-18 17:09:47,True,False,India,,,
94281,4125,Data Analyst,Data Analytics UX Designer,"Chicago, IL",via LinkedIn,Full-time,False,"Illinois, United States",2023-07-18 17:01:47,False,False,United States,year,82500.0,
94323,4126,Data Engineer,Data Engineer,"Fairfax, VA",via BeBee,Full-time,False,"Florida, United States",2023-10-22 17:24:34,False,False,United States,,,
94391,4127,Software Engineer,Technical Analyst,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-04-24 17:27:16,True,False,Singapore,,,
94413,4128,Data Scientist,Data Scientist IV,"Greenwood Village, CO",via Indeed,Full-time,False,Sudan,2023-05-31 18:17:04,False,False,Sudan,,,
94440,4129,Data Scientist,Data scientist,Malaysia,via Trabajo.org,Full-time,False,Malaysia,2023-06-20 17:19:42,False,False,Malaysia,,,
94487,1455,Data Scientist,Data Scientist II,"Knoxville, TN",via BeBee,Full-time,False,"Florida, United States",2023-06-30 17:08:04,False,False,United States,,,
94670,4131,Data Analyst,Data Analyst,"Warsaw, Poland",via Trabajo.org,Full-time,False,Poland,2023-03-21 17:50:11,False,False,Poland,,,
94752,4132,Data Scientist,Data Scientist,"Centurion, South Africa",via BeBee South Africa,Full-time,False,South Africa,2023-09-03 17:09:33,False,False,South Africa,,,
94753,4133,Business Analyst,Sales Analyst,"Morley, UK",via LinkedIn,Full-time,False,United Kingdom,2023-10-28 17:12:15,True,False,United Kingdom,,,
94812,3570,Data Engineer,Data Engineer Jobs,"Herndon, VA",via Clearance Jobs,Full-time,False,Georgia,2023-08-28 18:16:08,True,False,United States,,,
94864,3276,Data Analyst,Data Analyst,"Nottingham, UK",via LinkedIn,Full-time,False,United Kingdom,2023-04-24 17:20:05,True,False,United Kingdom,,,
94880,4136,Software Engineer,Backend Engineer with Python,"Bucharest, Romania",via LinkedIn,Full-time,False,Romania,2023-03-06 18:10:12,False,False,Romania,,,
94996,723,Data Scientist,Data Scientist,"Annapolis Junction, MD",via Melga,Full-time,False,"New York, United States",2023-02-09 17:03:03,False,False,United States,,,
94999,4138,Data Analyst,เจ้าหน้าที่ Data Analysis (สาขาเสนานิคม),"Bangkok, Thailand",via JobTH,Full-time,False,Thailand,2023-10-07 17:17:25,False,False,Thailand,,,
95022,4139,Data Engineer,Data Engineer,"Washington, DC",via Trabajo.org,Full-time,False,Georgia,2023-10-20 17:50:34,False,False,United States,,,
95029,83,Data Engineer,Data Engineer,"Portsmouth, NH",via ComputerJobs,Full-time,False,"Illinois, United States",2023-08-19 17:08:12,False,True,United States,,,
95055,4141,Data Scientist,Data Scientist,"St. Louis, MI",via Lensa,Full-time,False,"New York, United States",2023-05-26 17:02:44,False,False,United States,,,
95070,4142,Data Engineer,Data Engineer,"São Paulo, State of São Paulo, Brazil",via Indeed,Full-time,False,Brazil,2023-04-12 17:51:11,True,False,Brazil,,,
95103,4143,Software Engineer,Engineering analyst,"Amsterdam, Netherlands",via LinkedIn,Full-time,False,Netherlands,2023-03-22 17:28:28,False,False,Netherlands,,,
95140,4144,Data Scientist,Data Scientist - NLP,"Bethesda, MD",via Lensa,Full-time,False,"New York, United States",2023-06-09 17:02:30,False,True,United States,,,
95176,3128,Data Scientist,Data Scientist,"Charlotte, NC",via LinkedIn,Contractor,False,"Illinois, United States",2023-06-27 17:26:37,False,False,United States,,,
95186,4146,Senior Data Scientist,Senior Data Scientist,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-04-22 17:21:05,False,False,Singapore,,,
95223,4147,Data Engineer,Ingeniero de datos,"Lima, Peru",via LinkedIn,Full-time,False,Peru,2023-05-26 17:32:03,True,False,Peru,,,
95249,4148,Data Scientist,Data Scientist (all levels: Entry Level to Senior) Jobs,"Springfield, VA  (+1 other)",via Clearance Jobs,Full-time,False,Georgia,2023-08-02 18:00:13,False,False,United States,,,
95356,3065,Data Analyst,Data Architect,"Doha, Qatar",via BeBee دولة قطر,Full-time,False,Qatar,2023-10-29 17:28:18,False,False,Qatar,,,
95379,4150,Data Scientist,Data Scientist,"Viby, Denmark",via BeBee,Full-time,False,Denmark,2023-08-11 17:22:47,False,False,Denmark,,,
95460,4151,Senior Data Analyst,"Senior Data Analyst, Regulatory Relations - Now Hiring","Leesburg, GA",via Snagajob,Full-time,False,Georgia,2023-07-17 18:40:09,False,False,United States,,,
95461,1576,Data Analyst,"Data Analyst, Business Intelligence & Analytics",Singapore,via The Muse,Full-time,False,Singapore,2023-06-09 17:24:41,False,False,Singapore,,,
95478,4153,Senior Data Scientist,Senior/Lead Data Scientist,"Germantown, MD",via Lensa,Full-time,False,"New York, United States",2023-09-02 17:03:11,False,False,United States,,,
95486,162,Data Engineer,Lead data engineer,"Paris, France",via LinkedIn,Full-time,False,France,2023-02-01 17:52:57,True,False,France,,,
95515,4155,Data Analyst,Administrative Assistant/Data Analyst IV Jobs,"Austin, TX",via Clearance Jobs,Full-time,False,"Texas, United States",2023-01-17 17:02:21,False,True,United States,,,
95528,2552,Senior Data Engineer,Senior Data Engineer,"Wellesley, MA",via Nexxt,Full-time,False,"Illinois, United States",2023-01-21 17:15:15,False,True,United States,,,
95542,865,Data Engineer,Data Engineer - Oracle,"Houston, TX",via WJHL Jobs,Full-time,False,"California, United States",2023-04-26 17:11:25,False,True,United States,,,
95549,4158,Data Scientist,"Data Scientist, Algorithmic Recommendations",Anywhere,via Indeed,Full-time,True,"California, United States",2023-07-18 17:03:51,False,True,United States,year,123000.0,
95563,4159,Data Analyst,Data Analyst @ DEUTSCHE TELEKOM TECHNIK,"Madrid, Spain",via Trabajo.org,Full-time,False,Spain,2023-08-27 17:17:34,True,False,Spain,,,
95608,248,Data Scientist,"Data Scientist - Digitalization, Trading & Origination","Stamford, CT",via LinkedIn,Full-time,False,"New York, United States",2023-07-25 17:03:09,False,False,United States,,,
95617,77,Data Analyst,Data Analyst Externship and Project Work (remote -part time) ...,Anywhere,via LinkedIn,Part-time,True,Poland,2023-12-16 17:11:19,True,False,Poland,,,
95629,797,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Sudan,2023-09-07 17:38:23,True,False,Sudan,,,
95649,2710,Data Scientist,Marketing Data Scientist,"San Francisco, CA",via Trabajo.org,Full-time,False,"California, United States",2023-03-20 17:08:02,False,False,United States,,,
95650,2902,Data Scientist,Data Scientist Expert,"Lima, Peru",via Indeed,Full-time,False,Peru,2023-07-06 17:23:44,False,False,Peru,,,
95714,1083,Data Analyst,Product  Data Analyst,Florida,via INSPYR Solutions,Full-time,False,"Florida, United States",2023-05-05 17:18:26,True,True,United States,,,
95733,4166,Data Analyst,Data Analyst,"Westlake Village, CA",via Lensa,Full-time,False,"California, United States",2023-05-28 17:00:41,True,True,United States,,,
95753,4167,Machine Learning Engineer,Sr. AI Scientist,"Jackson, MS",via BeBee,Full-time,False,"Florida, United States",2023-12-03 17:02:44,False,True,United States,,,
95779,4168,Senior Data Engineer,Senior Data Engineer,"Johannesburg, South Africa",via Pnet,Full-time,False,South Africa,2023-06-07 17:57:12,True,False,South Africa,,,
95801,4169,Data Engineer,GCP Data engineer,"Austin, TX",via LinkedIn,Contractor,False,Georgia,2023-04-07 17:45:40,False,False,United States,,,
95833,4170,Software Engineer,Controller / Analyst,"Berlin, Germany",via BeBee,Full-time,False,Germany,2023-11-20 17:17:18,False,False,Germany,,,
95837,4171,Data Analyst,Data Analyst,"Doha, Qatar",via Trabajo.org,Full-time,False,Qatar,2023-07-12 17:53:02,False,False,Qatar,,,
95857,4172,Software Engineer,"Senior Software Development Engineer, Bioinformatics",Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-07-08 17:13:26,False,False,Singapore,,,
95869,4173,Senior Data Analyst,"Sr BI Analyst, Data Engineering","Milwaukee, WI",via LinkedIn,Full-time,False,"Illinois, United States",2023-08-07 17:18:56,False,False,United States,,,
95908,4174,Data Engineer,"Data Engineer (AI, AWS, Python, API, Vector Database, RAG)",Anywhere,via LinkedIn,Contractor,True,"New York, United States",2023-09-20 17:04:47,False,False,United States,,,
95925,4175,Data Scientist,2024 Data Science Internship: ISI Kolkata,"Bengaluru, Karnataka, India",via Indeed,Full-time and Internship,False,India,2023-10-23 17:08:39,False,False,India,,,
95963,4176,Data Engineer,Data Engineer,"Rijswijk, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-04-25 17:26:44,True,False,Netherlands,,,
95973,4177,Senior Data Analyst,Senior Data Collection Analyst,"Vila Nova de Gaia, Portugal",via BeBee Portugal,Full-time,False,Portugal,2023-09-05 17:19:51,True,False,Portugal,,,
95979,4178,Senior Data Analyst,Senior Data Analyst,Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-09-17 17:18:10,True,False,United Arab Emirates,,,
96045,4179,Data Engineer,Data Engineer (GCP),"London, UK",via KSNT Jobs,Contractor,False,United Kingdom,2023-03-08 17:16:32,False,False,United Kingdom,,,
96119,4180,Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,True,France,2023-11-16 17:17:14,False,False,France,,,
96131,502,Senior Data Scientist,Senior Data Scientist,"Algonquin, IL",via My ArkLaMiss Jobs,Full-time,False,"Illinois, United States",2023-05-28 17:03:26,False,False,United States,,,
96144,1718,Data Analyst,DATA ANALYST – Tribe Payments – Brussels,"Brussels, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-04-14 18:21:14,False,False,Belgium,,,
96163,4183,Business Analyst,Data Business Analyst,"Chatuchak, Bangkok, Thailand",via Jobtopgun.com,Full-time,False,Thailand,2023-04-29 17:14:48,False,False,Thailand,,,
96180,4184,Data Scientist,"Data Science Experimentation Specialist, Apple Media Products",Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-04-23 17:25:41,False,False,Singapore,,,
96195,49,Data Engineer,"AWS Data Engineer, Mid","Alexandria, VA",via Snagajob,Full-time,False,Georgia,2023-05-13 18:05:21,False,True,United States,,,
96256,4186,Data Engineer,Sr Data Engineer-Remote ( US Citizens only),Anywhere,via LinkedIn,Contractor,True,Sudan,2023-05-16 17:54:32,True,False,Sudan,,,
96262,4187,Senior Data Engineer,Senior Data Engineer,,via LinkedIn,Contractor,False,Georgia,2023-09-27 18:25:42,True,False,United States,,,
96270,4188,Data Analyst,Data Analytics- Auto Intern,"Austin, TX",via LinkedIn,Internship,False,"Texas, United States",2023-11-18 17:00:48,False,False,United States,year,35000.0,
96274,1262,Senior Data Engineer,Senior Data Engineer,,via LinkedIn,Full-time,False,"New York, United States",2023-09-08 17:25:41,False,True,United States,,,
96305,4190,Data Engineer,Data Engineering Manager - Now Hiring,"Phoenix, AZ",via Snagajob,Full-time,False,Sudan,2023-08-02 17:58:13,False,True,Sudan,hour,,41.880001068115234
96348,4191,Data Engineer,PYTHON / GCP - Data Engineer,India,via SimplyHired,Full-time,False,India,2023-06-30 17:15:48,True,False,India,,,
96367,4192,Business Analyst,Accounting & data specialist - Toda Costa Rica,Costa Rica,via BeBee Costa Rica,Full-time,False,Costa Rica,2023-01-13 17:56:59,False,False,Costa Rica,,,
96392,4193,Data Analyst,Marketing Data Analyst,United Kingdom,via LinkedIn,Full-time,False,United Kingdom,2023-01-12 17:38:15,True,False,United Kingdom,,,
96405,4194,Business Analyst,Analyst,Spain,via Trabajo.org,Full-time,False,Spain,2023-10-28 17:22:49,False,False,Spain,,,
96410,4195,Data Analyst,Data Analyst. Job in St Louis NBC4i Jobs,"St. Louis, MO",via NBC4i Jobs,Contractor,False,"Illinois, United States",2023-04-25 17:01:50,False,True,United States,,,
96467,4196,Data Scientist,Data Scientist,"Dallas, TX",via Trabajo.org,Full-time,False,"Texas, United States",2023-02-05 17:04:10,False,False,United States,,,
96468,4197,Business Analyst,Senior UI Engineer - Remote (North America) from North America,Anywhere,via Jobgether,Full-time,True,Dominican Republic,2023-11-23 17:36:34,True,False,Dominican Republic,,,
96546,3231,Data Engineer,Data Engineer Manager,"Dublin, Ireland",via LinkedIn,Full-time,False,Ireland,2023-02-06 17:44:30,False,False,Ireland,,,
96588,4199,Data Scientist,Data Scientist,"Lisbon, Portugal",via Empregos Trabajo.org,Full-time,False,Portugal,2023-05-31 17:59:48,False,False,Portugal,,,
96616,4200,Software Engineer,Implementador/a de Software,"Córdoba, Córdoba Province, Argentina",via BeBee,Full-time,False,Argentina,2023-12-24 17:14:26,True,False,Argentina,,,
96620,1024,Data Scientist,Data Scientist (m/w/d),"Regensburg, Germany",via XING,Full-time,False,Germany,2023-11-28 17:20:34,False,False,Germany,,,
96626,4202,Software Engineer,Senior Java Engineer,"Poznań, Poland",via Trabajo.org,Full-time,False,Poland,2023-03-14 17:37:08,True,False,Poland,,,
96658,4203,Data Engineer,(senior) Data Engineer (m/w/d),Germany,via KSNT Jobs,Full-time,False,Germany,2023-02-18 17:14:56,True,False,Germany,,,
96695,4204,Data Scientist,Data Scientist,Anywhere,via Snagajob,Full-time,True,Sudan,2023-08-24 17:57:33,False,False,Sudan,hour,,40.779998779296875
96708,4205,Data Scientist,HRIS & Data Analytics Specialist,"Dublin, Ireland",via BeBee Ireland,Full-time,False,Ireland,2023-06-21 17:22:32,True,False,Ireland,,,
96731,156,Data Analyst,Data Analyst (mid level),Anywhere,via LinkedIn,Contractor,True,"Texas, United States",2023-07-21 17:03:55,True,False,United States,hour,,42.5
96748,152,Data Analyst,Program Specialist - Healthcare Data Analyst - Remote in...,"Sacramento, CA",via ZipRecruiter,Full-time,False,"California, United States",2023-01-19 17:17:29,False,True,United States,,,
96772,4208,Data Scientist,MACA Data Scientist,"Peachtree Corners, GA",via BeBee,Full-time,False,"Florida, United States",2023-02-16 17:06:50,False,True,United States,,,
96781,4209,Data Engineer,GCP Data Engineer,"Warsaw, Poland",via Praca Trabajo.org,Full-time,False,Poland,2023-07-10 17:43:40,False,False,Poland,,,
96867,845,Data Scientist,Data Scientist - Security Clearance Required,"Silver Spring, MD",via WOWKtv Jobs,Full-time,False,Georgia,2023-04-19 18:31:20,False,False,United States,,,
96882,4211,Data Scientist,"Data Scientist, Informatiker/in","Manchester, UK",via BeBee,Full-time and Part-time,False,United Kingdom,2023-10-25 17:16:43,False,False,United Kingdom,,,
96883,1783,Data Analyst,Data & Business Analysis Development Program – Junior Data Analyst,"Warsaw, Poland",via Trabajo.org,Full-time,False,Poland,2023-02-24 17:33:10,False,False,Poland,,,
96921,4213,Data Analyst,Data Governance Analyst,"Carbondale, IL",via Melga,Full-time,False,"Illinois, United States",2023-02-25 17:01:31,False,False,United States,,,
96922,4214,Data Scientist,Research Analyst,Hong Kong,via Trabajo.org - Job Search - Jobs,Full-time,False,Hong Kong,2023-03-28 17:58:51,False,False,Hong Kong,,,
96933,621,Data Scientist,Data Scientist (f/m/d),"Berlin, Germany",via XING,Full-time,False,Germany,2023-11-08 17:38:33,False,False,Germany,,,
96957,4216,Senior Data Scientist,"Data Scientist, Senior","Oakland, CA",via BeBee,Full-time,False,"California, United States",2023-07-13 17:03:06,False,False,United States,,,
96960,4217,Data Scientist,RESEARCH DATA SUPERVISOR II,"Sacramento, CA",via LinkedIn,Full-time,False,"California, United States",2023-12-27 17:01:10,True,False,United States,month,,
96967,797,Data Analyst,Master Data  Analyst,"Dallas, TX",via Robert Half,Full-time,False,"Texas, United States",2023-11-17 17:01:39,False,False,United States,,,
96976,550,Data Analyst,eDiscovery Structured Data Analyst - Assistant Vice President,"Jacksonville, FL",via JobServe,Full-time,False,"Florida, United States",2023-04-25 17:02:12,False,True,United States,,,
96995,49,Data Scientist,Research Data Scientist,"Annapolis Junction, MD",via Snagajob,Full-time,False,Georgia,2023-05-09 18:39:23,False,True,United States,,,
97048,4221,Data Scientist,Data Scientist Role with leading Insurance Company,"Bengaluru, Karnataka, India",via Trabajo.org,Full-time,False,India,2023-08-01 17:19:56,False,False,India,,,
97051,113,Data Engineer,"Data Engineer - Remote  from South America,Latin America",Anywhere,via Jobgether,Full-time,True,El Salvador,2023-12-06 18:18:44,False,False,El Salvador,,,
97114,1966,Data Engineer,Senior Specialist - Data Engineering,"Dallas, TX",via ZipRecruiter,Full-time,False,Sudan,2023-08-07 18:29:28,False,False,Sudan,,,
97148,4224,Data Engineer,Data Engineer,Belgium,via LinkedIn,Full-time,False,Belgium,2023-07-13 17:32:49,False,False,Belgium,,,
97149,4225,Data Scientist,Expressions of Interest - Data Scientist,"Chicago, IL",via ZipRecruiter,Full-time,False,"Illinois, United States",2023-02-07 17:04:43,False,False,United States,,,
97165,4226,Machine Learning Engineer,Media Analyst | MMI,"Quezon, Philippines",via LinkedIn,,False,Philippines,2023-07-08 17:18:36,False,False,Philippines,,,
97176,4227,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Sudan,2023-12-19 18:18:59,False,True,Sudan,,,
97177,4228,Data Engineer,Data Engineer Linux Redhat,"Leicester, UK",via WJHL Jobs,Full-time,False,United Kingdom,2023-06-21 17:14:20,True,False,United Kingdom,,,
97242,4229,Data Analyst,Project Data Analyst,Illinois,via ZipRecruiter,Contractor,False,"Illinois, United States",2023-11-14 17:00:56,True,True,United States,,,
97256,246,Data Analyst,Data Analytics  and  AI Consultant,Riyadh Saudi Arabia,via Trabajo.org,Full-time,False,Saudi Arabia,2023-03-25 17:39:32,False,False,Saudi Arabia,,,
97259,4231,Data Analyst,Logistic Data Analyst - Analista de dados (Logística),"Quarteira, Portugal",via Smart Recruiters Jobs,Full-time,False,Portugal,2023-11-30 17:20:43,False,False,Portugal,,,
97261,4232,Data Analyst,Research Analyst I,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",via Trabajo.org,Full-time,False,Malaysia,2023-04-09 17:35:02,False,False,Malaysia,,,
97284,4233,Data Scientist,SQL Data Scientist,"West Bend, WI",via LinkedIn,Full-time,False,"Illinois, United States",2023-03-02 17:06:57,False,False,United States,,,
97294,1188,Senior Data Analyst,SENIOR DATA ANALYST | Groene energie,"Antwerp, Belgium",via Indeed,Full-time,False,Belgium,2023-04-21 17:50:35,True,False,Belgium,,,
97310,3967,Data Scientist,Scientist/Senior Scientist,"Dayton, OH",via Trabajo.org,Full-time,False,"New York, United States",2023-09-11 17:02:54,False,False,United States,,,
97318,4236,Data Scientist,STAGE - Data Scientist f/h,"Paris, France",via BeBee,Internship,False,France,2023-01-01 17:39:17,False,False,France,,,
97332,427,Data Analyst,Data Governance Analyst,Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-01-09 17:29:36,True,False,United Arab Emirates,,,
97337,4238,Data Scientist,Research Engineer/ Data Scientist/ Biostatistician - Massive Data...,"Washington, DC",via Snagajob,Full-time,False,Georgia,2023-07-30 18:23:49,False,True,United States,,,
97347,4239,Cloud Engineer,Web Analyst,"Amsterdam, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-03-10 17:30:01,True,False,Netherlands,,,
97377,163,Senior Data Analyst,Senior Data Analyst,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-03-25 17:47:05,True,False,Singapore,,,
97403,2894,Data Analyst,VIE - GSC Europe Data Analyst - Budapest,"Budapest, Hungary",via LinkedIn Hungary,Full-time,False,Hungary,2023-02-13 18:03:55,False,False,Hungary,,,
97446,4242,Data Analyst,Junior Data Analyst,Dubai - United Arab Emirates,via LinkedIn,Full-time,False,United Arab Emirates,2023-06-21 17:15:41,False,False,United Arab Emirates,,,
97466,4243,Business Analyst,Business Analyst - Operations IT,China,via 工作搜索引擎| SimplyHired,Full-time,False,China,2023-01-30 18:01:09,False,False,China,,,
97485,2244,Data Analyst,Data Analyst Aruba Field Services,"Guadalajara, Jalisco, Mexico",via BeBee México,Full-time,False,Mexico,2023-03-18 17:23:10,False,False,Mexico,,,
97487,564,Data Scientist,Data Scientist MMM (Marketing Mix Model),"San Francisco, CA",via LinkedIn,Contractor,False,"California, United States",2023-11-07 17:03:13,False,False,United States,,,
97529,4246,Data Engineer,Data Engineer - TS/SCI w/Poly,"McLean, VA",via WDHN Jobs,Full-time,False,"Texas, United States",2023-04-26 17:14:01,True,True,United States,,,
97540,4247,Data Analyst,Digital Analytics Expert,"Madrid, Spain",via BeBee,Full-time,False,Spain,2023-03-04 17:22:57,True,False,Spain,,,
97560,4248,Data Scientist,Faculty Positions of Data Science and AI in Chemical and...,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-02-05 17:38:15,False,False,Hong Kong,,,
97606,3322,Business Analyst,Business Analyst,"Taguig, Metro Manila, Philippines",via Trabajo.org,Full-time,False,Philippines,2023-06-06 17:12:50,False,False,Philippines,,,
97635,4250,Data Analyst,Junior Data Quality Consultant,Riyadh Saudi Arabia,via BeBee,,False,Saudi Arabia,2023-02-07 17:35:52,True,False,Saudi Arabia,,,
97653,4251,Data Analyst,database analist/marketeer,"Hoorn, Netherlands",via BeBee,Full-time,False,Netherlands,2023-11-14 17:45:38,True,False,Netherlands,,,
97675,158,Data Engineer,Big Data Engineer – JHB/ Remote – R750k per annum,"Johannesburg, South Africa",via BeBee South Africa,Full-time,False,South Africa,2023-05-31 17:27:44,True,False,South Africa,,,
97704,4253,Machine Learning Engineer,Data Scientist/Machine Learning Engineer,"Lausanne, Switzerland",via BeBee Schweiz,Full-time,False,Switzerland,2023-06-06 17:24:40,False,False,Switzerland,,,
97734,4254,Data Analyst,Data Analyst Lead,"Ontario, Canada",via LinkedIn,Full-time,False,Canada,2023-10-01 17:17:17,True,False,Canada,,,
97769,4255,Data Scientist,Data Scientist,France,via BeBee,Full-time,False,France,2023-04-02 17:12:50,False,False,France,,,
97857,4256,Senior Data Analyst,Senior Data Analyst,Anywhere,via LinkedIn,Full-time,True,France,2023-02-17 17:17:41,True,False,France,,,
97890,4257,Data Engineer,Data Engineer,"Newcastle upon Tyne, UK",via LinkedIn,Full-time,False,United Kingdom,2023-09-30 17:33:21,True,False,United Kingdom,,,
97899,1993,Data Engineer,AI Engineer/Data Engineer,"Warsaw, Poland",via LinkedIn,Full-time,False,Poland,2023-03-24 18:21:21,False,False,Poland,,,
97966,401,Senior Data Analyst,Senior Data Analyst Für Customer Analytics (m/w/d),"Paderborn, Germany",via My Stateline Jobs,Full-time,False,Germany,2023-08-20 17:43:53,True,False,Germany,,,
97974,4260,Data Analyst,Junior Data Analyst,"Wolverhampton, UK",via KSNT Jobs,Full-time,False,United Kingdom,2023-08-25 17:18:07,True,False,United Kingdom,,,
98034,4261,Business Analyst,Business Analyst,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-03-18 17:26:35,False,False,Hong Kong,,,
98040,4262,Data Analyst,"Associate, Asset Data Analytics & Reporting",United States,via Ai-Jobs.net,Full-time,False,Sudan,2023-12-10 17:56:04,False,False,Sudan,year,72000.0,
98112,4263,Data Analyst,Data Analyst,Dubai - United Arab Emirates,via LinkedIn,Full-time,False,United Arab Emirates,2023-12-20 17:20:40,True,False,United Arab Emirates,,,
98147,4264,Data Scientist,Data Scientist,"Austin, TX",via Indeed,Full-time,False,Sudan,2023-04-07 17:44:10,False,True,Sudan,,,
98172,4265,Data Scientist,Lead Data Scientist,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-04-24 17:27:23,False,False,Singapore,,,
